"","waic1","wbic1","waic2","wbic2","select.waic","select.wbic"
"53",1.64464687505634,43.7234441962502,0.823169055569866,18.8180169252396,2,2
"54",0.552956780482325,10.8580893108932,1.11978865917038,25.5747151357702,1,1
"55",1.10359396727847,26.5119363149582,0.460173955021868,11.8663306606315,2,2
"56",0.298567062316899,3.67396552812279,0.990839198994475,23.7408588151848,1,1
"57",0.0403335913599465,-3.61899004725399,0.627837468174418,15.3783484250779,1,1
"58",0.313571949301108,2.7013010438393,1.08883806788441,22.7206752786522,1,1
"59",-0.0956861127136941,-10.0317111192888,0.652016556786325,14.1849572001447,1,1
"60",0.764398681995947,16.7355195511923,0.61224976195853,15.2316104759635,2,2
"61",0.716747033841366,14.6146096145709,1.36516588351266,24.8240073195681,1,1
"62",1.53468247658104,41.3769541689897,0.745583987170174,18.7759450454166,2,2
"63",0.328667426938062,4.02784904052739,0.37060394194656,9.11969575134601,1,1
"64",1.1642019605917,28.4976112257756,0.837668227346863,17.3757902872092,2,2
"65",0.603507993940675,10.7727878743539,1.15772816611814,24.6400786807429,1,1
"66",0.900668198234159,21.3270289231058,0.665999530481655,16.9790696030291,2,2
"67",1.21181616788521,31.1087666901553,0.503395503809469,13.326299807752,2,2
"68",0.870784910908577,20.0272321790575,0.589298107280526,15.1112859534922,2,2
"69",0.490140467674991,9.89637927999004,0.572959172268646,14.4175958426024,1,1
"70",0.669181209204954,11.023037008014,1.23799579052525,20.3680545431109,1,1
"71",1.01737882570059,24.1730945666636,0.449750064887379,11.4374819849435,2,2
"72",1.32148880430773,33.2779814967148,1.97472452138433,37.1686571530436,1,1
"73",0.707531912852852,15.2358923479459,1.23145419395629,25.4339852979292,1,1
"74",0.971178699738177,21.9122094334665,1.17385450495685,20.0960633437255,1,2
"75",0.521894192129825,10.0775167802417,0.491591348404497,12.0825772176016,2,1
"76",0.907637255478128,21.810190695544,0.612321611245054,15.8192576590498,2,2
"77",1.40598487539193,34.119847428415,0.700995701429693,17.5681435457576,2,2
"78",0.943391031087326,22.4524848781715,0.758553496182335,19.0801922023544,2,2
"79",1.40497557497717,35.7658329438705,0.696097266941617,17.8386590079379,2,2
"80",1.3977952617849,35.7123521562525,0.711760124866069,18.2635024454639,2,2
"81",0.457984074556148,8.68452274053978,0.550798663885695,13.4679298894334,1,1
"82",-0.462007402345858,-19.0204658281872,0.451632646861482,10.2869790881605,1,1
"83",1.68609035293374,44.4775098721369,2.13485848677225,31.3382792275078,1,2
"84",0.951937844276166,22.3661033803103,1.08402208888231,21.4240839599455,1,2
"85",0.187785375651096,1.03489734745454,0.476543797701954,12.0331200566638,1,1
"86",1.33604375683771,33.9920031909744,0.853466520608068,19.4290367433512,2,2
"87",1.70622111290358,42.2956885212364,0.907662624067895,20.3788446135426,2,2
"88",0.646862266538598,13.9087226030501,0.955686699929501,20.0422659999968,1,1
"89",0.357096074417811,4.1351652306387,0.802414763006061,16.8266003663748,1,1
"90",0.892947303656926,20.7478510231892,0.555575752041328,14.4731889529783,2,2
"91",1.65020805739711,42.9488206611899,0.681557015954858,17.9701250826187,2,2
"92",0.810777939406624,18.3312417078145,1.31968106932972,27.8484445880767,1,1
"93",1.02870494923432,17.5130861237879,0.47046862175625,10.3551082422285,2,2
"94",1.08084325548919,27.1303056265918,0.590379685177557,15.4809021575319,2,2
"95",1.14335805453079,29.4194923376516,1.22728517833287,24.5472615052784,1,2
"96",1.09566869205489,28.0802945729915,1.24002664117993,26.6198287462147,1,2
"97",1.03187105423971,24.8418264347985,0.987382342128168,19.0134000582128,2,2
"98",1.80257104730873,47.5280650831999,0.707462363050977,18.5310228849397,2,2
"99",1.42813599855811,38.2628146835696,1.79228803376848,41.5065022234429,1,1
"100",0.987517494272896,23.4044318070109,0.473035040551841,11.7758097174854,2,2
